product_name,category,num_reviews,rating,product_created,price_unit,,,,,
Elderbetty,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 20.23, 'label': 'each', 'onSale': False, 'originalPrice': 20.23}
Espresso Haze Chocolate Bar,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 30.74, 'label': 'each', 'onSale': False, 'originalPrice': 30.74}
Fireball Fruit Chew 20pk,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 35.6, 'label': 'each', 'onSale': False, 'originalPrice': 35.6}
"Heirloom Mixed Berry Cubes, Unit",edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 30.74, 'label': 'each', 'onSale': False, 'originalPrice': 30.74}
Moxey Relax Cinnamon Mints,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 40.45, 'label': 'each', 'onSale': False, 'originalPrice': 40.45}
No Flavor 2:1 Tincture 300mg,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 50.16, 'label': 'each', 'onSale': False, 'originalPrice': 50.16}
Nova Bites - Green Apple - 20pk,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 27.51, 'label': 'each', 'onSale': False, 'originalPrice': 27.51}
Nova Bites - Raspberry 20pk,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 27.51, 'label': 'each', 'onSale': False, 'originalPrice': 27.51}
O'My Grapeness,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 20.23, 'label': 'each', 'onSale': False, 'originalPrice': 20.23}
Sour Blood Orange Chews,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 27.51, 'label': 'each', 'onSale': False, 'originalPrice': 27.51}
Sour Key Lime Chews,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 27.51, 'label': 'each', 'onSale': False, 'originalPrice': 27.51}
Sour Watermelon Chews,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 27.51, 'label': 'each', 'onSale': False, 'originalPrice': 27.51}
Strawberry Honey Sticks,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 27.51, 'label': 'each', 'onSale': False, 'originalPrice': 27.51}
White Chocolate Bar,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 20.23, 'label': 'each', 'onSale': False, 'originalPrice': 20.23}
Dream Catcher 4pk 1g Blunts,pre-roll,0,0,2/7/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 50.16, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50.16}
Jam Sesh .5g 5pk Pre-Rolls,pre-roll,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 35.6, 'label': 'each', 'onSale': False, 'originalPrice': 35.6}
London Pound Cake 4pk 1g Blunts,pre-roll,0,0,2/7/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 50.16, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50.16}
Tart Pops 4pk 1g Blunts,pre-roll,0,0,2/7/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 50.16, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50.16}
Pure Michigan 28pk Blunts,pre-roll,0,0,2/7/2021,{'unit': 'ounce', 'quantity': '1', 'price': 320.39, 'label': '1 oz', 'onSale': False, 'originalPrice': 320.39}
PAX Era,pull,2,5,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 30.12, 'label': 'each', 'onSale': False, 'originalPrice': 30.12}
PAX 2 - Black,batteries,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 166.59, 'label': 'each', 'onSale': False, 'originalPrice': 166.59}
Pax 3 Kit - Black,batteries,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 200.47, 'label': 'each', 'onSale': False, 'originalPrice': 200.47}
Purient Personal Lubricant,lubricants-oils,0,0,3/5/2021,{'unit': 'unit', 'quantity': '1', 'price': 60.68, 'label': 'each', 'onSale': False, 'originalPrice': 60.68}
1 1/4 Virgin Cone 6pk,accessories,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 2.82, 'label': 'each', 'onSale': False, 'originalPrice': 2.82}
"2 Piece Hemp Grinder, Unit",accessories,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 20.71, 'label': 'each', 'onSale': False, 'originalPrice': 20.71}
"3 Piece Hemp Grinder, Unit",accessories,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 25.41, 'label': 'each', 'onSale': False, 'originalPrice': 25.41}
"PUFFCO PEAK, Unit",accessories,0,0,2/9/2021,{'unit': 'unit', 'quantity': '1', 'price': 250.35, 'label': 'each', 'onSale': False, 'originalPrice': 250.35}
"Silo Battery $25, Unit",accessories,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 25.41, 'label': 'each', 'onSale': False, 'originalPrice': 25.41}
"Zico Torch, Unit",accessories,0,0,3/2/2021,{'unit': 'unit', 'quantity': '1', 'price': 30.12, 'label': 'each', 'onSale': False, 'originalPrice': 30.12}
Purple Punch,flower,0,0,3/22/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 50, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 50}
Afghani Purps,flower,0,0,1/28/2021,{'unit': 'gram', 'quantity': '1', 'price': 16, 'label': '1 g', 'onSale': False, 'originalPrice': 16}
Citral Glue,flower,0,0,3/28/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 55, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 55}
Deadhead OG,flower,0,0,3/11/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 55, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 55}
Dosi Woah,flower,0,0,4/3/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 55, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 55}
Durban,flower,0,0,1/12/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 55, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 55}
Gelato,flower,0,0,3/16/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 55, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 55}
Lemon Meringue,flower,0,0,1/12/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 55, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 55}
Stardawg,flower,0,0,1/12/2021,{'unit': 'gram', 'quantity': '1', 'price': 16, 'label': '1 g', 'onSale': False, 'originalPrice': 16}
Bedtime Chews,edibles,0,0,2/23/2021,{'unit': 'unit', 'quantity': '1', 'price': 20, 'label': 'each', 'onSale': False, 'originalPrice': 20}
Lush Black Cherry 1:1 Gummies,edibles,0,0,3/14/2021,{'unit': 'unit', 'quantity': '1', 'price': 40, 'label': 'each', 'onSale': False, 'originalPrice': 40}
Midnight Drops | 20 pack,edibles,0,0,3/9/2021,{'unit': 'unit', 'quantity': '1', 'price': 45, 'label': 'each', 'onSale': False, 'originalPrice': 45}
Almond Coconut Sea Salt Milk Chocolate Bar,edibles,0,0,3/22/2021,{'unit': 'unit', 'quantity': '1', 'price': 30, 'label': 'each', 'onSale': False, 'originalPrice': 30}
Black Cherry Chocolate Bar 1:1 CBD,edibles,0,0,3/12/2021,{'unit': 'unit', 'quantity': '1', 'price': 40, 'label': 'each', 'onSale': False, 'originalPrice': 40}
Bliss Drops | 20 pack,edibles,0,0,3/9/2021,{'unit': 'unit', 'quantity': '1', 'price': 45, 'label': 'each', 'onSale': False, 'originalPrice': 45}
Bliss Drops | 5mg,edibles,0,0,3/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 3, 'label': 'each', 'onSale': False, 'originalPrice': 3}
Blondie Bites,edibles,0,0,3/17/2021,{'unit': 'unit', 'quantity': '1', 'price': 16, 'label': 'each', 'onSale': False, 'originalPrice': 16}
Blue Raspberry Sours,edibles,0,0,1/12/2021,{'unit': 'unit', 'quantity': '1', 'price': 22.5, 'label': 'each', 'onSale': False, 'originalPrice': 22.5}
Blueberry Gummies,edibles,0,0,3/26/2021,{'unit': 'unit', 'quantity': '1', 'price': 28, 'label': 'each', 'onSale': False, 'originalPrice': 28}
Coconut MCT Oil,tincture,0,0,3/17/2021,{'unit': 'unit', 'quantity': '1', 'price': 30, 'label': 'each', 'onSale': False, 'originalPrice': 30}
Dark Chocolate Sea Salt Bar,edibles,0,0,3/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 30, 'label': 'each', 'onSale': False, 'originalPrice': 30}
Distillate Gummies,edibles,0,0,3/14/2021,{'unit': 'unit', 'quantity': '1', 'price': 29, 'label': 'each', 'onSale': False, 'originalPrice': 29}
Double Caramel Chocolate Sea Salt Bar,edibles,0,0,3/22/2021,{'unit': 'unit', 'quantity': '1', 'price': 30, 'label': 'each', 'onSale': False, 'originalPrice': 30}
Elderberry Chews,edibles,0,0,2/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 20, 'label': 'each', 'onSale': False, 'originalPrice': 20}
Energize Peppermints,edibles,0,0,3/2/2021,{'unit': 'unit', 'quantity': '1', 'price': 36, 'label': 'each', 'onSale': False, 'originalPrice': 36}
Feel Collection CBD 2:1 Feel Comfort,tincture,0,0,1/13/2021,{'unit': 'unit', 'quantity': '1', 'price': 60, 'label': 'each', 'onSale': False, 'originalPrice': 60}
Flying Bon Bon Dark Chocolate,edibles,0,0,3/9/2021,{'unit': 'unit', 'quantity': '1', 'price': 16, 'label': 'each', 'onSale': False, 'originalPrice': 16}
Go Drops | 20 Pack,edibles,0,0,3/9/2021,{'unit': 'unit', 'quantity': '1', 'price': 45, 'label': 'each', 'onSale': False, 'originalPrice': 45}
Go Drops | 5mg,edibles,0,0,3/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 3, 'label': 'each', 'onSale': False, 'originalPrice': 3}
Grape Gummies,edibles,0,0,3/26/2021,{'unit': 'unit', 'quantity': '1', 'price': 28, 'label': 'each', 'onSale': False, 'originalPrice': 28}
Howl's Tincture | 10:1,tincture,0,0,3/30/2021,{'unit': 'unit', 'quantity': '1', 'price': 30, 'label': 'each', 'onSale': False, 'originalPrice': 30}
Howl's Tincture | Anytime,tincture,0,0,3/30/2021,{'unit': 'unit', 'quantity': '1', 'price': 25, 'label': 'each', 'onSale': False, 'originalPrice': 25}
Howl's Tincture | Anytime | Double Strength,tincture,0,0,3/30/2021,{'unit': 'unit', 'quantity': '1', 'price': 50, 'label': 'each', 'onSale': False, 'originalPrice': 50}
Howl's Tincture | Daytime,tincture,0,0,3/30/2021,{'unit': 'unit', 'quantity': '1', 'price': 25, 'label': 'each', 'onSale': False, 'originalPrice': 25}
Howl's Tincture | Daytime | Double Strength,tincture,0,0,3/30/2021,{'unit': 'unit', 'quantity': '1', 'price': 50, 'label': 'each', 'onSale': False, 'originalPrice': 50}
Howl's Tincture | Nighttime,tincture,0,0,3/30/2021,{'unit': 'unit', 'quantity': '1', 'price': 25, 'label': 'each', 'onSale': False, 'originalPrice': 25}
Hybrid Caramel Chews,edibles,0,0,2/23/2021,{'unit': 'unit', 'quantity': '1', 'price': 36, 'label': 'each', 'onSale': False, 'originalPrice': 36}
Indica Chocolate Taffy,edibles,0,0,2/23/2021,{'unit': 'unit', 'quantity': '1', 'price': 36, 'label': 'each', 'onSale': False, 'originalPrice': 36}
Love Drops | 30 Pack,edibles,0,0,3/9/2021,{'unit': 'unit', 'quantity': '1', 'price': 45, 'label': 'each', 'onSale': False, 'originalPrice': 45}
Love Drops | 5mg,edibles,0,0,3/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 3, 'label': 'each', 'onSale': False, 'originalPrice': 3}
Mango Hexies,edibles,0,0,3/27/2021,{'unit': 'unit', 'quantity': '1', 'price': 13, 'label': 'each', 'onSale': False, 'originalPrice': 13}
Midnight Drops | 5mg,edibles,0,0,3/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 3, 'label': 'each', 'onSale': False, 'originalPrice': 3}
Milk Chocolate CBD,edibles,0,0,1/15/2021,{'unit': 'unit', 'quantity': '1', 'price': 12, 'label': 'each', 'onSale': False, 'originalPrice': 12}
Moxey Cinnamon Mints | Relax,edibles,0,0,2/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 36, 'label': 'each', 'onSale': False, 'originalPrice': 36}
MXR Sleep Tincture,tincture,0,0,1/23/2021,{'unit': 'unit', 'quantity': '1', 'price': 60, 'label': 'each', 'onSale': False, 'originalPrice': 60}
Peach Hexies,edibles,0,0,1/13/2021,{'unit': 'unit', 'quantity': '1', 'price': 13, 'label': 'each', 'onSale': False, 'originalPrice': 13}
Peanut Budda Buddha Chocolate Bar,edibles,0,0,3/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 32.5, 'label': 'each', 'onSale': False, 'originalPrice': 32.5}
Raspberry Gummies,edibles,0,0,3/26/2021,{'unit': 'unit', 'quantity': '1', 'price': 28, 'label': 'each', 'onSale': False, 'originalPrice': 28}
Sativa Chocolate Taffy,edibles,0,0,2/23/2021,{'unit': 'unit', 'quantity': '1', 'price': 36, 'label': 'each', 'onSale': False, 'originalPrice': 36}
Snickerdoodle Bites,edibles,0,0,3/17/2021,{'unit': 'unit', 'quantity': '1', 'price': 16, 'label': 'each', 'onSale': False, 'originalPrice': 16}
Strawberry Gummies,edibles,0,0,3/26/2021,{'unit': 'unit', 'quantity': '1', 'price': 28, 'label': 'each', 'onSale': False, 'originalPrice': 28}
Strawberry Kiwi Hexies,edibles,0,0,2/21/2021,{'unit': 'unit', 'quantity': '1', 'price': 13, 'label': 'each', 'onSale': False, 'originalPrice': 13}
Tango for a Peachy Mango,edibles,0,0,2/23/2021,{'unit': 'unit', 'quantity': '1', 'price': 20, 'label': 'each', 'onSale': False, 'originalPrice': 20}
"The Feel Collection: Feel Energized, Sativa",tincture,0,0,1/12/2021,{'unit': 'unit', 'quantity': '1', 'price': 40, 'label': 'each', 'onSale': False, 'originalPrice': 40}
Watermelon Gummies,edibles,0,0,3/14/2021,{'unit': 'unit', 'quantity': '1', 'price': 27, 'label': 'each', 'onSale': False, 'originalPrice': 27}
Watermelon Hexies,edibles,0,0,1/13/2021,{'unit': 'unit', 'quantity': '1', 'price': 13, 'label': 'each', 'onSale': False, 'originalPrice': 13}
Strahhhberry 1:1 Gummies,edibles,0,0,3/16/2021,{'unit': 'unit', 'quantity': '1', 'price': 40, 'label': 'each', 'onSale': False, 'originalPrice': 40}
GG#4 | 1g Live Sugar,concentrates,0,0,1/13/2021,{'unit': 'gram', 'quantity': '1', 'price': 70, 'label': '1 g', 'onSale': False, 'originalPrice': 70}
Wedding Cake | .5g Cartridge,concentrates,0,0,1/28/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 55, 'label': '1/2 g', 'onSale': False, 'originalPrice': 55}
Afghani Purps | .5g Sugar,concentrates,0,0,1/19/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 40, 'label': '1/2 g', 'onSale': False, 'originalPrice': 40}
Berkshire Gold | .5g Cartridge,concentrates,0,0,3/29/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Bio-Jesus | 1g Live Sugar,concentrates,0,0,4/3/2021,{'unit': 'gram', 'quantity': '1', 'price': 70, 'label': '1 g', 'onSale': False, 'originalPrice': 70}
Blue Dream | .5g Cartridge,concentrates,0,0,1/13/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 55, 'label': '1/2 g', 'onSale': False, 'originalPrice': 55}
Blue Dream | 1g Cartridge,concentrates,0,0,3/6/2021,{'unit': 'gram', 'quantity': '1', 'price': 100, 'label': '1 g', 'onSale': False, 'originalPrice': 100}
Blueberry Cookies | .5g Cartridge,concentrates,0,0,3/30/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 55, 'label': '1/2 g', 'onSale': False, 'originalPrice': 55}
Brownie Scout | .5g Cartridge | rythm Relax,concentrates,0,0,3/23/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Captain Chronics Blueberry Cake | 1g Shatter,concentrates,0,0,3/20/2021,{'unit': 'gram', 'quantity': '1', 'price': 65, 'label': '1 g', 'onSale': False, 'originalPrice': 65}
Chem Dog | .5g Wax,concentrates,0,0,2/23/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 35, 'label': '1/2 g', 'onSale': False, 'originalPrice': 35}
Cranberry Blue #1 | .5g Live Sugar,concentrates,0,0,3/24/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 40, 'label': '1/2 g', 'onSale': False, 'originalPrice': 40}
Dank Commander | .5g Cartridge | rythm Relax,concentrates,0,0,1/12/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Granddaddy Purple | .5g PAX,concentrates,0,0,3/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Grape Diamonds | 1g Keif,concentrates,0,0,3/16/2021,{'unit': 'gram', 'quantity': '1', 'price': 36, 'label': '1 g', 'onSale': False, 'originalPrice': 36}
Headband | .5g PAX Pod | Rythm Balance,concentrates,0,0,1/16/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Lava Fuel | .5g Crumble Wax,concentrates,0,0,3/18/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 35, 'label': '1/2 g', 'onSale': False, 'originalPrice': 35}
Lemon G13 | .5g Cartridge | Rythm Energize,concentrates,0,0,3/22/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Lilac Diesel | 1g Diamonds,concentrates,0,0,2/23/2021,{'unit': 'gram', 'quantity': '1', 'price': 80, 'label': '1 g', 'onSale': False, 'originalPrice': 80}
Nuke 'Em | .5g 2:1 Cartridge | rythm Heal,concentrates,0,0,2/3/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
OGKB | 1g Shatter,concentrates,0,0,2/26/2021,{'unit': 'gram', 'quantity': '1', 'price': 65, 'label': '1 g', 'onSale': False, 'originalPrice': 65}
RSO | .5g Dropper,concentrates,0,0,2/27/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 35, 'label': '1/2 g', 'onSale': False, 'originalPrice': 35}
SFV OG | 1g Wax,concentrates,0,0,3/22/2021,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
Stardawg | .5g PAX Pod,concentrates,0,0,3/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 65, 'label': '1/2 g', 'onSale': False, 'originalPrice': 65}
Stonefruit | .5g Cartridge,concentrates,0,0,2/26/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Strawberry Crasher | .5g Kief Rosin,concentrates,0,0,3/18/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 40, 'label': '1/2 g', 'onSale': False, 'originalPrice': 40}
Super Lemon Haze | 1g Badder,concentrates,0,0,3/14/2021,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
White Chem | 1g Wax,concentrates,0,0,3/17/2021,{'unit': 'gram', 'quantity': '1', 'price': 60, 'label': '1 g', 'onSale': False, 'originalPrice': 60}
Wild Mint | .5g Cartridge,concentrates,0,0,2/26/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 60, 'label': '1/2 g', 'onSale': False, 'originalPrice': 60}
Dosi Woah | 1g Diamonds,concentrates,0,0,3/18/2021,{'unit': 'gram', 'quantity': '1', 'price': 80, 'label': '1 g', 'onSale': False, 'originalPrice': 80}
Pineapple Express | 1g Terp Cartridge,concentrates,0,0,4/2/2021,{'unit': 'gram', 'quantity': '1', 'price': 100, 'label': '1 g', 'onSale': False, 'originalPrice': 100}
Ace's 3 of a Kind | Banana Punch,pre-roll,0,0,3/27/2021,{'unit': 'unit', 'quantity': '1', 'price': 26, 'label': 'each', 'onSale': False, 'originalPrice': 26}
Afghani Purps | .5g,pre-roll,0,0,3/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 10, 'label': 'each', 'onSale': False, 'originalPrice': 10}
Amnesia Haze | 1g,pre-roll,0,0,3/22/2021,{'unit': 'unit', 'quantity': '1', 'price': 16, 'label': 'each', 'onSale': False, 'originalPrice': 16}
Apex | 2g Cannagar,pre-roll,0,0,3/14/2021,{'unit': 'unit', 'quantity': '1', 'price': 50, 'label': 'each', 'onSale': False, 'originalPrice': 50}
Dosi Woah | .3g Chillum,pre-roll,0,0,3/20/2021,{'unit': 'unit', 'quantity': '1', 'price': 8, 'label': 'each', 'onSale': False, 'originalPrice': 8}
Ethos Glue | 2g Cannagar,pre-roll,0,0,3/14/2021,{'unit': 'unit', 'quantity': '1', 'price': 50, 'label': 'each', 'onSale': False, 'originalPrice': 50}
Ghost Memories | .5g,pre-roll,0,0,3/30/2021,{'unit': 'unit', 'quantity': '1', 'price': 10, 'label': 'each', 'onSale': False, 'originalPrice': 10}
Indica Blend | 1g,pre-roll,0,0,3/2/2021,{'unit': 'unit', 'quantity': '1', 'price': 16, 'label': 'each', 'onSale': False, 'originalPrice': 16}
Lemon Meringue | .3g Chillum,pre-roll,0,0,3/20/2021,{'unit': 'unit', 'quantity': '1', 'price': 8, 'label': 'each', 'onSale': False, 'originalPrice': 8}
LSD | 1g,pre-roll,0,0,4/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 16, 'label': 'each', 'onSale': False, 'originalPrice': 16}
Motorbreath #15 | 1g,pre-roll,0,0,4/1/2021,{'unit': 'unit', 'quantity': '1', 'price': 16, 'label': 'each', 'onSale': False, 'originalPrice': 16}
Neville's Haze | 1g,pre-roll,0,0,1/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 16, 'label': 'each', 'onSale': False, 'originalPrice': 16}
Stardawg | .5g,pre-roll,0,0,2/28/2021,{'unit': 'unit', 'quantity': '1', 'price': 10, 'label': 'each', 'onSale': False, 'originalPrice': 10}
Super Lemon Haze | 1g,pre-roll,0,0,3/30/2021,{'unit': 'unit', 'quantity': '1', 'price': 16, 'label': 'each', 'onSale': False, 'originalPrice': 16}
Triple Whammy | .8g,pre-roll,0,0,3/27/2021,{'unit': 'unit', 'quantity': '1', 'price': 14, 'label': 'each', 'onSale': False, 'originalPrice': 14}
Purple Urkle | .75g,pre-roll,0,0,3/17/2021,{'unit': 'unit', 'quantity': '1', 'price': 14, 'label': 'each', 'onSale': False, 'originalPrice': 14}
Lemon Salve,topicals,0,0,3/31/2021,{'unit': 'unit', 'quantity': '1', 'price': 60, 'label': 'each', 'onSale': False, 'originalPrice': 60}
Purient | Personal Lubricant,topicals,0,0,1/12/2021,{'unit': 'unit', 'quantity': '1', 'price': 60, 'label': 'each', 'onSale': False, 'originalPrice': 60}
